row ID,row m/z,row retention time,20220504_groupB_DBGI_01_08_01.mzML Peak area,20220504_groupB_DBGI_01_08_02.mzML Peak area,20220504_groupB_DBGI_01_08_03.mzML Peak area,20220504_groupB_DBGI_01_08_04.mzML Peak area,20220504_groupB_DBGI_01_08_05.mzML Peak area,20220504_groupB_DBGI_01_08_06.mzML Peak area,20220504_groupB_DBGI_01_08_07.mzML Peak area,20220504_groupB_DBGI_01_08_08.mzML Peak area,20220504_groupB_DBGI_01_08_09.mzML Peak area,20220504_groupB_DBGI_01_08_10.mzML Peak area,20220504_groupB_DBGI_01_08_11.mzML Peak area,20220504_groupB_DBGI_01_08_12.mzML Peak area,20220504_groupB_DBGI_01_08_13.mzML Peak area,20220504_groupB_DBGI_01_08_14.mzML Peak area,20220504_groupB_DBGI_01_08_15.mzML Peak area,20220504_groupB_DBGI_01_08_B.mzML Peak area,
1063,251.12782287597656,4.7075101,0,0,0,0,0,0,0,0,0,0,0,0,7.739452869230072E7,0,0,0,
1064,441.2121276855469,2.6681255,0,0,0,0,0,0,0,0,0,0,0,0,5.1629985086219475E7,0,0,0,
1065,363.2165832519531,5.3535293,0,0,0,0,0,0,0,0,0,0,0,0,6.4689295133599244E7,0,0,0,
1066,319.19053649902344,4.7075101,0,0,0,0,0,0,0,0,0,0,0,0,7.378282786476068E7,0,0,0,
1067,251.1642608642578,3.8477028,0,0,0,0,0,0,0,0,0,0,0,0,7.12203066439062E7,0,0,0,
1068,195.06529998779297,4.7075101,0,0,0,0,0,0,0,0,0,0,0,0,6.670646454970239E7,0,0,0,
1069,277.1439666748047,3.7108508,0,0,0,0,0,0,0,0,0,0,0,0,5.27496363556982E7,0,0,0,
1070,363.216552734375,5.2404226,0,0,0,0,0,0,0,0,0,0,0,0,5.882096421996341E7,0,0,0,
1071,291.1590881347656,5.3024132,0,0,0,0,0,0,0,0,0,0,0,0,7.78074955590256E7,0,0,0,
1072,255.12276458740234,2.8620558,0,0,0,0,0,0,0,0,0,0,0,0,5.334413270048011E7,0,0,0,
1073,239.12782287597656,2.6400219,0,0,0,0,0,0,0,0,0,0,0,0,5.316197175796891E7,0,0,0,
1074,363.21690368652344,4.05361,0,0,0,0,0,0,0,0,0,0,0,0,5.057104464475284E7,0,0,0,
1075,571.2903747558594,5.4150386,0,0,0,0,0,0,0,0,0,0,0,0,4.979143534255112E7,0,0,0,
1076,335.1855163574219,3.5689405,0,0,0,0,0,0,0,0,0,0,0,0,5.135008649653779E7,0,0,0,
1078,499.1809844970703,3.0294907,0,0,0,0,0,0,0,0,0,0,0,0,4.099067798032565E7,0,0,0,
1079,341.1597900390625,3.8780522,0,0,0,0,0,0,0,0,0,0,0,0,3.968568824783406E7,0,0,0,
1080,595.27490234375,3.0198304,0,0,0,0,0,0,0,0,0,0,0,0,3.074356433771221E7,0,0,0,
1081,337.16436767578125,3.0198304,0,0,0,0,0,0,0,0,0,0,0,0,6.32143426657917E7,0,0,0,
1082,307.15415954589844,3.6087356,0,0,0,0,0,0,0,0,0,0,0,0,4.2840178688957535E7,0,0,0,
1084,221.11729431152344,3.7508481,0,0,0,0,0,0,0,0,0,0,0,0,4.160947855305243E7,0,0,0,
1085,265.10699462890625,4.5646165,0,0,0,0,0,0,0,0,0,0,0,0,3.802738556417227E7,0,0,0,
1086,293.138427734375,3.9366702,0,0,0,0,0,0,0,0,0,0,0,0,7.077910158697867E7,0,0,0,
1087,639.3530883789062,6.0534078,0,0,0,0,0,0,0,0,0,0,0,0,6.019020586884233E7,0,0,0,
1088,471.1864318847656,2.5656355,0,0,0,0,0,0,0,0,0,0,0,0,2.440454912415226E7,0,0,0,
1089,283.1177673339844,2.5271362,0,0,0,0,0,0,0,0,0,0,0,0,4.5583942265112795E7,0,0,0,
1090,325.1646423339844,2.793459,0,0,0,0,0,0,0,0,0,0,0,0,2.635001892465102E7,0,0,0,
1091,361.2008972167969,5.1233975,0,0,0,0,0,0,0,0,0,0,0,0,2.6785258475992553E7,0,0,0,
1092,209.08103942871094,3.617671,0,0,0,0,0,0,0,0,0,0,0,0,3.263642175557401E7,0,0,0,
1093,277.14378356933594,3.3796497,0,0,0,0,0,0,0,0,0,0,0,0,2.950495197808246E7,0,0,0,
1094,311.1488952636719,3.0483633,0,0,0,0,0,0,0,0,0,0,0,0,2.4357421476760563E7,0,0,0,
1096,273.1124267578125,4.0168522,0,0,0,0,0,0,0,0,0,0,0,0,2.6410558930170864E7,0,0,0,
1097,335.18524169921875,4.4206564,0,0,0,0,0,0,0,0,0,0,0,0,4.992290785854731E7,0,0,0,
1098,245.11558532714844,3.1898798,0,0,0,0,0,0,0,0,0,0,0,0,2.6986182750905316E7,0,0,0,
1099,541.2286987304688,3.3887642,0,0,0,0,0,0,0,0,0,0,0,0,2.321339263363665E7,0,0,0,
1100,527.2127075195312,3.4581443,0,0,0,0,0,0,0,0,0,0,0,0,1.9681790635220025E7,0,0,0,
1101,267.12274169921875,3.1509471,0,0,0,0,0,0,0,0,0,0,0,0,4.4874155123082526E7,0,0,0,
1102,585.3062744140625,5.2002108,0,0,0,0,0,0,0,0,0,0,0,0,2.3526333177337036E7,0,0,0,
1103,310.2012634277344,3.1411098,0,0,0,0,0,0,0,0,0,0,0,0,2.3722218880632162E7,0,0,0,
1104,291.1590881347656,4.5933661,0,0,0,0,0,0,0,0,0,0,0,0,2.3830830279720407E7,0,0,0,
1105,543.2589111328125,5.0063555,0,0,0,0,0,0,0,0,0,0,0,0,4.832109551499054E7,0,0,0,
1106,291.1592712402344,3.6456872,0,0,0,0,0,0,0,0,0,0,0,0,2.17170802582344E7,0,0,0,
1107,307.1539306640625,5.0180345,0,0,0,0,0,0,0,0,0,0,0,0,2.7884637110388257E7,0,0,0,
1108,525.1971435546875,2.8231855,0,0,0,0,0,0,0,0,0,0,0,0,1.652774436762946E7,0,0,0,
1109,223.13299560546875,2.5656355,0,0,0,0,0,0,0,0,0,0,0,0,1.6025708628484998E7,0,0,0,
1110,177.0910186767578,6.0022898,0,0,0,0,0,0,0,0,0,0,0,0,2.0001002860531166E7,0,0,0,
1111,239.09152221679688,2.2046077,0,0,0,0,0,0,0,0,0,0,0,0,2.3759569588685613E7,0,0,0,
1112,439.1963806152344,3.448757,0,0,0,0,0,0,0,0,0,0,0,0,1.9171639166687243E7,0,0,0,
1113,317.1748352050781,4.8220418,0,0,0,0,0,0,0,0,0,0,0,0,1.8884479185605347E7,0,0,0,
1114,221.11727905273438,2.6300239,0,0,0,0,0,0,0,0,0,0,0,0,1.559830735127556E7,0,0,0,
1115,249.11224365234375,3.3709561,0,0,0,0,0,0,0,0,0,0,0,0,2.0081295795386083E7,0,0,0,
1116,515.2643432617188,4.8422998,0,0,0,0,0,0,0,0,0,0,0,0,1.8639477347399082E7,0,0,0,
1117,249.11221313476562,3.111581,0,0,0,0,0,0,0,0,0,0,0,0,1.6764609223781409E7,0,0,0,
1118,283.1177673339844,2.6997541,0,0,0,0,0,0,0,0,0,0,0,0,1.5122129519450067E7,0,0,0,
1119,267.1225128173828,2.1843727,0,0,0,0,0,0,0,0,0,0,0,0,1.2640003236882642E7,0,0,0,
1120,607.326171875,4.2409903,0,0,0,0,0,0,0,0,0,0,0,0,1.9911268473322704E7,0,0,0,
1122,211.096435546875,2.3653449,0,0,0,0,0,0,0,0,0,0,0,0,1.4253453542603957E7,0,0,0,
1123,267.12286376953125,3.3531586,0,0,0,0,0,0,0,0,0,0,0,0,1.986581603721853E7,0,0,0,
1124,265.10723876953125,3.1987276,0,0,0,0,0,0,0,0,0,0,0,0,1.7143143292122576E7,0,0,0,
1125,259.09667205810547,3.35773895,0,0,0,0,0,0,0,0,0,0,0,0,1.4047241979873676E7,5413364.226874024,0,0,
1126,379.21165466308594,3.3218632,0,0,0,0,0,0,0,0,0,0,0,0,3.4678372078041986E7,0,0,0,
1127,265.10699462890625,4.1843579,0,0,0,0,0,0,0,0,0,0,0,0,1.8062896137909297E7,0,0,0,
1128,419.1709289550781,3.9552262,0,0,0,0,0,0,0,0,0,0,0,0,1.4607440953549191E7,0,0,0,
1130,445.2223815917969,5.9266222,0,0,0,0,0,0,0,0,0,0,0,0,1.4598750188594723E7,0,0,0,
1131,439.1965026855469,3.617671,0,0,0,0,0,0,0,0,0,0,0,0,1.4602770276143642E7,0,0,0,
1132,197.08094787597656,2.1298256,0,0,0,0,0,0,0,0,0,0,0,0,1.3733450532839224E7,0,0,0,
1134,297.13330078125,3.549295,0,0,0,0,0,0,0,0,0,0,0,0,1.295564474627025E7,0,0,0,
1135,509.27423095703125,2.9823914,0,0,0,0,0,0,0,0,0,0,0,0,1.1051744612941524E7,0,0,0,
1136,545.2353210449219,4.5085361,0,0,0,0,0,0,0,0,0,0,0,0,1.325930605289973E7,0,0,0,
1138,599.233154296875,3.0392968,0,0,0,0,0,0,0,0,0,0,0,0,1.4374197145404873E7,0,0,0,
1139,295.1177673339844,3.2644703,0,0,0,0,0,0,0,0,0,0,0,0,6.126272477208463E7,0,0,0,
1140,223.09652709960938,4.6369862,0,0,0,0,0,0,0,0,0,0,0,0,1.5293282627174214E7,0,0,0,
1141,337.1646728515625,3.6541662,0,0,0,0,0,0,0,0,0,0,0,0,4.364522542667661E7,0,0,0,
1142,689.2653198242188,2.763172,0,0,0,0,0,0,0,0,0,0,0,0,1.0086162139363993E7,0,0,0,
1143,497.164794921875,3.2737619,0,0,0,0,0,0,0,0,0,0,0,0,1.1177066983301736E7,0,0,0,
1144,440.32623291015625,6.0022898,0,0,0,0,0,0,0,0,0,0,0,0,1.2853231559555653E7,0,0,0,
1145,325.16473388671875,3.4581443,0,0,0,0,0,0,0,0,0,0,0,0,1.9576462447514005E7,0,0,0,
1146,139.03900146484375,2.6681255,0,0,0,0,0,0,0,0,0,0,0,0,1.3083710958599865E7,0,0,0,
1147,289.1434326171875,5.2404226,0,0,0,0,0,0,0,0,0,0,0,0,1.1638918645381216E7,0,0,0,
1149,205.08496856689453,4.5085361,0,0,0,0,0,0,0,0,0,0,0,0,1.4974763988728063E7,0,0,0,
1150,515.2644348144531,5.8383635,0,0,0,0,0,0,0,0,0,0,0,0,1.1934572986801933E7,0,0,0,
1151,499.1809539794922,2.3847737,0,0,0,0,0,0,0,0,0,0,0,0,1.0748014786501538E7,0,0,0,
1152,227.0913314819336,2.1943538,0,0,0,0,0,0,0,0,0,0,0,0,1.0778644150034579E7,0,0,0,
1153,441.1030578613281,1.9531765,0,0,0,0,0,0,0,0,0,0,0,0,1.0271003889656415E7,0,0,0,
1155,447.1648864746094,4.2036284,0,0,0,0,0,0,0,0,0,0,0,0,1.2900315252941454E7,0,0,0,
1157,391.2843017578125,6.529794,0,0,0,0,0,0,0,0,0,0,0,0,1.1427287273508012E7,0,0,0,
1160,499.18109130859375,1.8115536,0,0,0,0,0,0,0,0,0,0,0,0,6903585.970375626,0,0,0,
1161,283.1176452636719,2.3951465,0,0,0,0,0,0,0,0,0,0,0,0,9099023.597119903,0,0,0,
1162,287.1255798339844,3.617671,0,0,0,0,0,0,0,0,0,0,0,0,1.2754869108430913E7,0,0,0,
1163,417.33641052246094,6.0022898,0,0,0,0,0,0,0,0,0,0,0,0,3508147.684727073,0,0,0,
1164,277.1435546875,2.8231855,0,0,0,0,0,0,0,0,0,0,0,0,9759931.10957592,0,0,0,
1165,611.3218688964844,5.7498522,0,0,0,0,0,0,0,0,0,0,0,0,1.9495676366850313E7,0,0,0,
1166,279.1260681152344,4.5085361,0,0,0,0,0,0,0,0,0,0,0,0,1.5172348524739547E7,0,0,0,
1167,613.301025390625,5.3320651,0,0,0,0,0,0,0,0,0,0,0,0,1.5576593722309344E7,0,0,0,
1168,515.2251586914062,4.5173922,0,0,0,0,0,0,0,0,0,0,0,0,1.0937607377521954E7,0,0,0,
1169,517.2071533203125,4.0837117,0,0,0,0,0,0,0,0,0,0,0,0,1.0320280031964563E7,0,0,0,
1170,527.2128601074219,3.3318381,0,0,0,0,0,0,0,0,0,0,0,0,8654254.440155039,0,0,0,
1171,295.15379333496094,2.9823914,0,0,0,0,0,0,0,0,0,0,0,0,8169569.494057156,0,0,0,
1172,293.1746826171875,4.5646165,0,0,0,0,0,0,0,0,0,0,0,0,2.181626497617814E7,0,0,0,
1173,279.13262939453125,4.5173922,0,0,0,0,0,0,0,0,0,0,0,0,1.183465704603714E7,0,0,0,
1174,327.14404296875,4.05361,0,0,0,0,0,0,0,0,0,0,0,0,9917117.347603437,0,0,0,
1175,497.1653137207031,2.4159442,0,0,0,0,0,0,0,0,0,0,0,0,6961216.7639106,0,0,0,
1176,347.2218017578125,3.8877856,0,0,0,0,0,0,0,0,0,0,0,0,8272853.026701173,0,0,0,
1177,269.10205078125,2.8231855,0,0,0,0,0,0,0,0,0,0,0,0,1.8111462692450404E7,0,0,0,
1178,249.1122589111328,2.793459,0,0,0,0,0,0,0,0,0,0,0,0,9624441.696868036,0,0,0,
1179,356.1553039550781,1.2335209,0,0,0,0,0,0,0,0,0,0,0,0,1.1420438152661242E7,0,0,0,
1180,207.06459045410156,5.1418867,0,0,0,0,0,0,0,0,0,0,0,0,1.055957988659862E7,0,0,0,
1181,165.05459594726562,5.3024132,0,0,0,0,0,0,0,0,0,0,0,0,9945097.358102703,0,0,0,
1182,309.1330871582031,2.3653449,0,0,0,0,0,0,0,0,0,0,0,0,1.2769413308782699E7,0,0,0,
1183,305.1383056640625,5.1233975,0,0,0,0,0,0,0,0,0,0,0,0,7734602.352576143,0,0,0,
1184,239.12783813476562,2.0166898,0,0,0,0,0,0,0,0,0,0,0,0,6378280.558966152,0,0,0,
1185,295.15428161621094,3.3796497,0,0,0,0,0,0,0,0,0,0,0,0,9607559.184815442,0,0,0,
1186,277.1435546875,4.0937594,0,0,0,0,0,0,0,0,0,0,0,0,1.083010463268079E7,0,0,0,
1187,223.09652709960938,2.8620558,0,0,0,0,0,0,0,0,0,0,0,0,9295417.143030955,0,0,0,
1188,211.09649658203125,3.4185388,0,0,0,0,0,0,0,0,0,0,0,0,9988346.856020827,0,0,0,
1189,439.1964416503906,2.8712556,0,0,0,0,0,0,0,0,0,0,0,0,1.0268108338790715E7,0,0,0,
1190,489.2118835449219,4.3278703,0,0,0,0,0,0,0,0,0,0,0,0,8337144.936826125,0,0,0,
1192,323.1489562988281,3.3619666,0,0,0,0,0,0,0,0,0,0,0,0,1.664287121547224E7,0,0,0,
1193,557.274658203125,4.7364929,0,0,0,0,0,0,0,0,0,0,0,0,9284581.385125298,0,0,0,
1194,289.1434326171875,5.3535293,0,0,0,0,0,0,0,0,0,0,0,0,7852280.995327752,0,0,0,
1195,275.1653137207031,4.2409903,0,0,0,0,0,0,0,0,0,0,0,0,1.1030525696604379E7,0,0,0,
1196,275.1279602050781,3.6827783,0,0,0,0,0,0,0,0,0,0,0,0,8603809.126587057,0,0,0,
1197,265.1071014404297,2.8620558,0,0,0,0,0,0,0,0,0,0,0,0,7577207.312895446,0,0,0,
1198,331.1518859863281,3.6456872,0,0,0,0,0,0,0,0,0,0,0,0,1.0041779372144116E7,0,0,0,
1199,235.096435546875,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,1.0398037980450634E7,0,0,0,
1201,237.0762176513672,3.9366702,0,0,0,0,0,0,0,0,0,0,0,0,9405538.230580138,0,0,0,
1203,377.19635009765625,4.0168522,0,0,0,0,0,0,0,0,0,0,0,0,7025068.445660881,0,0,0,
1204,137.05970764160156,6.0022898,0,0,0,0,0,0,0,0,0,0,0,0,8159885.451297204,0,0,0,
1205,235.09645080566406,3.2830367,0,0,0,0,0,0,0,0,0,0,0,0,1.0303255292514514E7,0,0,0,
1206,225.0757598876953,2.6499842,0,0,0,0,0,0,0,0,0,0,0,0,3.1080585276772704E7,0,0,0,
1207,319.1540832519531,3.7203548,0,0,0,0,0,0,0,0,0,0,0,0,1.978293805824134E7,0,0,0,
1208,237.11227416992188,2.5862394,0,0,0,0,0,0,0,0,0,0,0,0,8255904.46359115,0,0,0,
1209,281.10198974609375,3.1218246,0,0,0,0,0,0,0,0,0,0,0,0,1.0218785427997293E7,0,0,0,
1210,517.2071533203125,4.3079707,0,0,0,0,0,0,0,0,0,0,0,0,7997536.154551524,0,0,0,
1211,377.196044921875,4.135967,0,0,0,0,0,0,0,0,0,0,0,0,8840572.920057254,0,0,0,
1212,435.34698486328125,6.0022898,0,0,0,0,0,0,0,0,0,0,0,0,7843385.986024326,0,0,0,
1213,303.1590881347656,5.4656983,0,0,0,0,0,0,0,0,0,0,0,0,9368745.768164922,0,0,0,
1214,295.1177978515625,3.9552262,0,0,0,0,0,0,0,0,0,0,0,0,7641362.61672453,0,0,0,
1215,385.1988525390625,4.05361,0,0,0,0,0,0,0,0,0,0,0,0,8215092.650243952,0,0,0,
1216,239.12779235839844,2.3323015,0,0,0,0,0,0,0,0,0,0,0,0,5905995.932555307,0,0,0,
1217,559.2542114257812,4.2882772,0,0,0,0,0,0,0,0,0,0,0,0,1.1892628567341577E7,0,0,0,
1218,309.13340759277344,3.6456872,0,0,0,0,0,0,0,0,0,0,0,0,8830033.087999362,0,0,0,
1219,525.1973266601562,3.7108508,0,0,0,0,0,0,0,0,0,0,0,0,6811767.012296151,0,0,0,
1221,312.1802673339844,2.9730082,0,0,0,0,0,0,0,0,0,0,0,0,1.2948267833587224E7,0,0,0,
1222,331.1519775390625,3.5088352,0,0,0,0,0,0,0,0,0,0,0,0,8267819.968622899,0,0,0,
1223,450.35791015625,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,6893683.600037519,0,0,0,
1224,293.1746826171875,4.7795214,0,0,0,0,0,0,0,0,0,0,0,0,1.6709984979907375E7,0,0,0,
1225,543.259033203125,5.8173532,0,0,0,0,0,0,0,0,0,0,0,0,6977604.910004297,0,0,0,
1226,363.21661376953125,4.6270156,0,0,0,0,0,0,0,0,0,0,0,0,6928256.35740509,0,0,0,
1227,501.16046142578125,2.5174549,0,0,0,0,0,0,0,0,0,0,0,0,8194544.1957740495,0,0,0,
1228,307.15399169921875,5.2404226,0,0,0,0,0,0,0,0,0,0,0,0,6935704.476973311,0,0,0,
1229,237.11219024658203,3.549295,0,0,0,0,0,0,0,0,0,0,0,0,7255072.141201324,0,0,0,
1230,325.1645202636719,3.001312,0,0,0,0,0,0,0,0,0,0,0,0,6469726.415102154,0,0,0,
1232,433.33087158203125,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,8003055.423496017,0,0,0,
1233,455.3129577636719,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,6728102.285099154,0,0,0,
1234,209.0808563232422,2.2999294,0,0,0,0,0,0,0,0,0,0,0,0,5349261.00070395,0,0,0,
1235,309.1332092285156,2.8030797,0,0,0,0,0,0,0,0,0,0,0,0,8563399.906109601,0,0,0,
1236,385.1984100341797,4.1843579,0,0,0,0,0,0,0,0,0,0,0,0,8467074.19857622,0,0,0,
1237,295.15415954589844,4.0937594,0,0,0,0,0,0,0,0,0,0,0,0,8175225.488665527,0,0,0,
1238,379.2115173339844,4.390165,0,0,0,0,0,0,0,0,0,0,0,0,1.387167686924783E7,0,0,0,
1239,379.21185302734375,3.9080519,0,0,0,0,0,0,0,0,0,0,0,0,1.122956758688476E7,0,0,0,
1240,487.23284912109375,5.4450383,0,0,0,0,0,0,0,0,0,0,0,0,5992451.274364422,0,0,0,
1241,309.09669494628906,1.9359008,0,0,0,0,0,0,0,0,0,0,0,0,4167329.368125743,8918497.763837773,0,0,
1242,195.10165405273438,2.1943538,0,0,0,0,0,0,0,0,0,0,0,0,3992839.300430251,0,0,0,
1243,249.1121368408203,2.9730082,0,0,0,0,0,0,0,0,0,0,0,0,8972671.285587741,0,0,0,
1245,361.2008972167969,4.4522538,0,0,0,0,0,0,0,0,0,0,0,0,9701184.796580479,0,0,0,
1246,449.10794830322266,1.9157897,0,0,0,0,0,0,0,0,0,0,0,0,4972709.49113408,8912045.223224562,0,0,
1248,249.11207580566406,2.4159442,0,0,0,0,0,0,0,0,0,0,0,0,4330470.8299447335,0,0,0,
1249,377.0847473144531,1.2335209,0,0,0,0,0,0,0,0,0,0,0,0,6584843.112213,0,0,0,
1251,499.18202209472656,3.181407,0,0,0,0,0,0,0,0,0,0,0,0,4656457.835927879,0,0,0,
1252,221.11727142333984,4.7075101,0,0,0,0,0,0,0,0,0,0,0,0,5594469.423179315,0,0,0,
1255,471.1502380371094,2.4370229,0,0,0,0,0,0,0,0,0,0,0,0,3800769.479439707,0,0,0,
1257,265.1434326171875,4.3079707,0,0,0,0,0,0,0,0,0,0,0,0,5243878.50411334,0,0,0,
1258,487.23284912109375,4.3278703,0,0,0,0,0,0,0,0,0,0,0,0,4558977.092442009,0,0,0,
1260,525.1966552734375,2.9449336,0,0,0,0,0,0,0,0,0,0,0,0,5339068.835153616,0,0,0,
1261,307.1539611816406,3.2463686,0,0,0,0,0,0,0,0,0,0,0,0,5549810.7864654455,0,0,0,
1262,261.1470031738281,4.5173922,0,0,0,0,0,0,0,0,0,0,0,0,6052131.815290517,0,0,0,
1264,463.19384765625,3.2554892,0,0,0,0,0,0,0,0,0,0,0,0,5122841.31383703,0,0,0,
1265,217.08584594726562,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,6239343.810559425,0,0,0,
1266,309.1695861816406,2.9543585,0,0,0,0,0,0,0,0,0,0,0,0,3985198.6936000995,0,0,0,
1267,289.1434326171875,4.7262993,0,0,0,0,0,0,0,0,0,0,0,0,4770738.476160727,0,0,0,
1268,251.12828063964844,3.3619666,0,0,0,0,0,0,0,0,0,0,0,0,4526475.7148193475,0,0,0,
1270,265.1071014404297,3.3619666,0,0,0,0,0,0,0,0,0,0,0,0,8745773.806978576,0,0,0,
1271,237.14854431152344,3.4389926,0,0,0,0,0,0,0,0,0,0,0,0,5138827.795842309,0,0,0,
1272,747.2335205078125,1.9129353,0,0,0,0,0,0,0,0,0,0,0,0,3010333.456417489,0,0,0,
1273,535.1084442138672,2.11078665,0,0,0,0,0,0,0,0,0,0,0,0,3982799.063009895,1.1010479504452879E7,0,0,
1274,255.12281799316406,2.2363155,0,0,0,0,0,0,0,0,0,0,0,0,4202113.009989181,0,0,0,
1275,311.14903259277344,3.6087356,0,0,0,0,0,0,0,0,0,0,0,0,4577959.628408198,0,0,0,
1276,417.12969970703125,4.5173922,0,0,0,0,0,0,0,0,0,0,0,0,6073789.342775436,0,0,0,
1277,177.05467987060547,2.1298256,0,0,0,0,0,0,0,0,0,0,0,0,3515488.989436038,0,0,0,
1278,345.2060852050781,6.0022898,0,0,0,0,0,0,0,0,0,0,0,0,7907714.071029844,0,0,0,
1279,441.21221923828125,3.3318381,0,0,0,0,0,0,0,0,0,0,0,0,4188465.2961521368,0,0,0,
1280,255.12269592285156,2.4370229,0,0,0,0,0,0,0,0,0,0,0,0,7641461.657317387,0,0,0,
1281,639.3530578613281,5.6302435,0,0,0,0,0,0,0,0,0,0,0,0,4194787.773435762,0,0,0,
1282,585.2691040039062,4.9559604,0,0,0,0,0,0,0,0,0,0,0,0,1.0340462162644247E7,0,0,0,
1283,361.11070251464844,1.2335209,0,0,0,0,0,0,0,0,0,0,0,0,5154750.954857623,0,0,0,
1284,255.12274169921875,2.6097493,0,0,0,0,0,0,0,0,0,0,0,0,4005206.515426099,0,0,0,
1285,221.1172332763672,2.2465573,0,0,0,0,0,0,0,0,0,0,0,0,3955660.0150028435,0,0,0,
1286,503.2247619628906,4.5173922,0,0,0,0,0,0,0,0,0,0,0,0,4731906.223290222,0,0,0,
1287,211.09652709960938,1.867209,0,0,0,0,0,0,0,0,0,0,0,0,4090657.187123231,0,0,0,
1288,275.1277770996094,4.8767658,0,0,0,0,0,0,0,0,0,0,0,0,8189196.902136072,0,0,0,
1289,361.2010803222656,5.2504412,0,0,0,0,0,0,0,0,0,0,0,0,4726714.5821980275,0,0,0,
1290,291.15911865234375,3.8877856,0,0,0,0,0,0,0,0,0,0,0,0,5961020.517768542,0,0,0,
1291,747.233642578125,2.4679891,0,0,0,0,0,0,0,0,0,0,0,0,4541152.232036043,0,0,0,
1292,435.3470764160156,6.6032659,0,0,0,0,0,0,0,0,0,0,0,0,4009644.3279825347,0,0,0,
1293,237.11227416992188,3.8780522,0,0,0,0,0,0,0,0,0,0,0,0,4271858.109906558,0,0,0,
1294,513.2485961914062,5.9336971,0,0,0,0,0,0,0,0,0,0,0,0,3668335.193839735,0,0,0,
1295,177.0548858642578,4.035379,0,0,0,0,0,0,0,0,0,0,0,0,5072187.744283516,0,0,0,
1296,277.1435852050781,4.8220418,0,0,0,0,0,0,0,0,0,0,0,0,4400544.305218315,0,0,0,
1297,279.1166687011719,4.5173922,0,0,0,0,0,0,0,0,0,0,0,0,4134098.2397601837,0,0,0,
1298,241.10702514648438,2.047402,0,0,0,0,0,0,0,0,0,0,0,0,3056923.165653015,0,0,0,
1299,351.1802062988281,2.784055,0,0,0,0,0,0,0,0,0,0,0,0,2998991.954789828,0,0,0,
1300,347.22178649902344,6.0119521,0,0,0,0,0,0,0,0,0,0,0,0,6658210.688674993,0,0,0,
1301,241.10704040527344,2.8231855,0,0,0,0,0,0,0,0,0,0,0,0,4033360.1536865695,0,0,0,
1302,439.1962890625,3.0392968,0,0,0,0,0,0,0,0,0,0,0,0,3796026.132158241,0,0,0,
1303,361.2010498046875,3.9458951,0,0,0,0,0,0,0,0,0,0,0,0,7381104.835644371,0,0,0,
1304,347.221435546875,2.9823914,0,0,0,0,0,0,0,0,0,0,0,0,5154822.142111342,0,0,0,
1305,613.3009033203125,4.9967557,0,0,0,0,0,0,0,0,0,0,0,0,4355922.234428761,0,0,0,
1306,347.185302734375,4.43215,0,0,0,0,0,0,0,0,0,0,0,0,3460960.317245603,0,0,0,
1307,237.14854431152344,3.5886049,0,0,0,0,0,0,0,0,0,0,0,0,5182503.136475042,0,0,0,
1309,273.1480712890625,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,4200097.891577197,0,0,0,
1310,457.20709228515625,3.3017802,0,0,0,0,0,0,0,0,0,0,0,0,3977982.7729301318,0,0,0,
1312,205.08587646484375,5.3024132,0,0,0,0,0,0,0,0,0,0,0,0,4132287.890594864,0,0,0,
1313,223.13357543945312,4.2501985,0,0,0,0,0,0,0,0,0,0,0,0,4826864.616812416,0,0,0,
1314,377.1963195800781,3.5393015,0,0,0,0,0,0,0,0,0,0,0,0,4153899.090190664,0,0,0,
1315,607.2881469726562,5.2002108,0,0,0,0,0,0,0,0,0,0,0,0,3976496.4634064646,0,0,0,
1317,223.09693908691406,3.2463686,0,0,0,0,0,0,0,0,0,0,0,0,3677105.4538825555,0,0,0,
1318,341.15985107421875,3.4897459,0,0,0,0,0,0,0,0,0,0,0,0,3350812.6160474783,0,0,0,
1319,343.1902160644531,5.1233975,0,0,0,0,0,0,0,0,0,0,0,0,2822885.838366727,0,0,0,
1320,325.1647491455078,3.6924947,0,0,0,0,0,0,0,0,0,0,0,0,3418096.1627991837,0,0,0,
1321,195.10171508789062,3.8477028,0,0,0,0,0,0,0,0,0,0,0,0,3622848.5802374342,0,0,0,
1322,343.190185546875,4.4522538,0,0,0,0,0,0,0,0,0,0,0,0,4052553.2774316766,0,0,0,
1323,531.22265625,3.7409588,0,0,0,0,0,0,0,0,0,0,0,0,5316853.247528811,0,0,0,
1324,393.33636474609375,6.92024,0,0,0,0,0,0,0,0,0,0,0,0,3922018.2646105764,0,0,0,
1326,461.1806640625,3.7738979,0,0,0,0,0,0,0,0,0,0,0,0,3663505.1379451817,0,0,0,
1327,287.12542724609375,3.1411098,0,0,0,0,0,0,0,0,0,0,0,0,3049979.997498719,0,0,0,
1328,447.1658020019531,3.9366702,0,0,0,0,0,0,0,0,0,0,0,0,3369099.825025479,0,0,0,
